key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,By klicking “OK” below I confirm that I have carefully read the information in the email and I agree to participate in the study,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,20.95566,1,27.51586,space,102.09321,space,6.05946,2,1,6.166545,7,4.35702,0,0,0,0,1,practice/practice_1_std.wav,2,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,17.95815,7,1.73428,0,1,1,1,1,practice/practice_1_dev.wav,1,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,2,1,2.21684,7,1.09474,0,2,2,2,1,practice/practice_2_std.wav,2,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,1.55012,7,1.13315,0,3,3,3,1,practice/practice_2_dev.wav,1,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,2.116635,7,1.366815,0,4,4,4,1,practice/practice_3_dev.wav,1,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,1.758605,7,1.433875,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,space,4.033255,0,0,0,24,1,mels/tonal_1a_std.wav
,,,,,,,,1,1,2.684815,7,1.100335,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,1,1,47,1,mels/tonal_6b_dev.wav
,,,,,,,,2,0,2.533295,6,2.384015,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,2,2,20,1,mels/atonal_6a_std.wav
,,,,,,,,1,1,2.383275,7,0.987435,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,3,3,33,1,mels/tonal_3a_dev.wav
,,,,,,,,2,0,2.770915,6,0.73916,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,4,4,3,1,mels/atonal_1b_dev.wav
,,,,,,,,1,1,1.90841,6,0.600775,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,5,5,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,1.50332,7,0.78586,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,6,6,31,1,mels/tonal_2b_dev.wav
,,,,,,,,2,0,1.450445,7,0.934175,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,7,7,13,1,mels/atonal_4a_dev.wav
,,,,,,,,2,0,1.683675,6,0.77928,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,8,8,21,1,mels/atonal_6a_dev.wav
,,,,,,,,1,1,4.850855,5,1.65011,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,9,9,4,1,mels/atonal_2a_std.wav
,,,,,,,,1,1,9.31983,4,2.19296,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,10,10,6,1,mels/atonal_2b_std.wav
,,,,,,,,1,1,1.01714,7,0.65425,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,11,11,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,2.65023,7,0.42376,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,12,12,32,1,mels/tonal_3a_std.wav
,,,,,,,,2,0,2.117725,7,0.479505,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,13,13,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,1.45225,7,0.484105,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,14,14,34,1,mels/tonal_3b_std.wav
,,,,,,,,1,1,1.56687,7,0.460275,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,15,15,19,1,mels/atonal_5b_dev.wav
,,,,,,,,1,1,1.000695,7,0.43331,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,16,16,46,1,mels/tonal_6b_std.wav
,,,,,,,,2,0,2.07643,6,1.144425,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,17,17,44,1,mels/tonal_6a_std.wav
,,,,,,,,2,0,1.667125,5,0.5511,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,18,18,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,1.61667,5,0.501005,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,19,19,38,1,mels/tonal_4b_std.wav
,,,,,,,,1,1,1.17705,5,0.601145,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,20,20,18,1,mels/atonal_5b_std.wav
,,,,,,,,1,1,5.799335,6,1.2992,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,21,21,2,1,mels/atonal_1b_std.wav
,,,,,,,,1,1,0.62735,7,0.506005,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,22,22,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,0.67569,7,0.48887,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,23,23,17,1,mels/atonal_5a_dev.wav
,,,,,,,,2,0,0.50026,7,0.494515,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,24,24,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,0.52222,7,0.452795,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,25,25,28,1,mels/tonal_2a_std.wav
,,,,,,,,2,0,0.402275,7,0.43374,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,26,26,5,1,mels/atonal_2a_dev.wav
,,,,,,,,2,0,1.166625,6,0.350275,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,27,27,22,1,mels/atonal_6b_std.wav
,,,,,,,,1,1,0.350105,6,0.51723,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,28,28,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,0.384485,6,0.384065,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,29,29,27,1,mels/tonal_1b_dev.wav
,,,,,,,,1,1,0.300645,5,0.367515,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,30,30,39,1,mels/tonal_4b_dev.wav
,,,,,,,,2,0,0.827125,6,0.39316,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,31,31,23,1,mels/atonal_6b_dev.wav
,,,,,,,,1,1,0.35951,6,0.666925,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,32,32,1,1,mels/atonal_1a_dev.wav
,,,,,,,,1,1,0.476195,7,0.471905,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,33,33,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,1.267455,7,0.400305,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,34,34,45,1,mels/tonal_6a_dev.wav
,,,,,,,,1,1,2.671205,5,0.754675,,,,,,,,I confirm,68,f,37,6,8,2021-01-09_12h22.17.445,exp_mumufe_builder,2020.2.2,Win32,60,,,0,35,35,15,1,mels/atonal_4b_dev.wav
