key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,7.737005,5,21.17111,space,18.77464,space,2.355955,1,0,11.75626,2,7.80958,0,0,0,0,1,practice/practice_1_std.wav,2,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,3.27113,6,3.017325,0,1,1,1,1,practice/practice_1_dev.wav,1,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,1,2.29008,2,2.013595,0,2,2,2,1,practice/practice_2_std.wav,2,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,2.19084,5,6.792845,0,3,3,3,1,practice/practice_2_dev.wav,1,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,1.949955,4,2.27993,0,4,4,4,1,practice/practice_3_dev.wav,1,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,0,2.93918,6,6.44488,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,space,4.737325,0,0,0,37,1,mels/tonal_4a_dev.wav
,,,,,,,,2,0,2.47019,4,7.34739,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,1,1,24,1,mels/tonal_1a_std.wav
,,,,,,,,2,0,2.463705,4,1.96831,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,2,2,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,2.474245,4,2.007645,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,3,3,4,1,mels/atonal_2a_std.wav
,,,,,,,,1,1,1.999995,6,2.73996,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,4,4,29,1,mels/tonal_2a_dev.wav
,,,,,,,,2,0,2.14992,4,1.084785,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,5,5,6,1,mels/atonal_2b_std.wav
,,,,,,,,2,0,2.965995,1,1.026255,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,6,6,3,1,mels/atonal_1b_dev.wav
,,,,,,,,1,1,3.535565,3,2.49925,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,7,7,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,3.010365,1,0.918165,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,8,8,25,1,mels/tonal_1a_dev.wav
,,,,,,,,2,0,2.583265,1,0.3374,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,9,9,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,2.00156,2,1.417915,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,10,10,8,1,mels/atonal_3a_std.wav
,,,,,,,,2,0,2.23367,1,1.067435,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,11,11,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,2.517535,1,1.117565,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,12,12,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,2.071095,2,1.116925,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,13,13,32,1,mels/tonal_3a_std.wav
,,,,,,,,1,1,2.832015,1,0.544555,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,14,14,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,2.133585,2,0.573735,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,15,15,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,2.177365,2,0.37446,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,16,16,10,1,mels/atonal_3b_std.wav
,,,,,,,,2,0,1.735745,1,0.317745,,,,,,,,18,f,24,1,6,2020-11-06_20h49.07.511,exp_mumufe_builder,2020.2.3,Win32,60,,,0,17,17,22,1,mels/atonal_6b_std.wav
