key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,6.36639,1,8.75849,space,73.909075,space,6.462765,1,0,33.13507,1,5.51509,0,0,0,0,1,practice/practice_1_std.wav,2,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,4.552835,6,3.09215,0,1,1,1,1,practice/practice_1_dev.wav,1,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,1,2.13835,7,4.25251,0,2,2,2,1,practice/practice_2_std.wav,2,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,1.252345,6,2.473465,0,3,3,3,1,practice/practice_2_dev.wav,1,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,0,1.783255,6,2.2449,0,4,4,4,1,practice/practice_3_dev.wav,1,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,2.148445,6,5.42389,,,,,,,,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,space,3.94059,0,0,0,19,1,mels/atonal_5b_dev.wav
,,,,,,,,1,1,4.92603,7,2.0423,,,,,,,,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,0,1,1,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,1.471665,3,2.36048,,,,,,,,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,0,2,2,38,1,mels/tonal_4b_std.wav
,,,,,,,,2,0,2.06329,4,3.03794,,,,,,,,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,0,3,3,9,1,mels/atonal_3a_dev.wav
,,,,,,,,1,1,1.671465,6,1.769735,,,,,,,,40,f,55,0,0,2020-11-13_12h53.45.616,exp_mumufe_builder,2020.2.3,Win32,60,,,0,4,4,31,1,mels/tonal_2b_dev.wav
