key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
2,3.85154,4,4.825015,space,0.7187,space,1.51921,2,1,2.333935,7,1.941505,0,0,0,0,1,practice/practice_1_std.wav,2,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.26847,7,1.168225,0,1,1,1,1,practice/practice_1_dev.wav,1,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,1,1.7022,7,1.08683,0,2,2,2,1,practice/practice_2_std.wav,2,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.06872,7,0.43574,0,3,3,3,1,practice/practice_2_dev.wav,1,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,0,2.919025,6,3.32065,0,4,4,4,1,practice/practice_3_dev.wav,1,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,3.787555,5,1.30246,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,space,6.34871,0,0,0,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,1.65592,7,0.787065,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,1,1,46,1,mels/tonal_6b_std.wav
,,,,,,,,1,1,1.586625,7,2.836145,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,2,2,35,1,mels/tonal_3b_dev.wav
,,,,,,,,1,1,0.704875,7,0.901665,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,3,3,43,1,mels/tonal_5b_dev.wav
,,,,,,,,1,1,4.269975,4,1.20468,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,4,4,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,1.77244,6,1.185755,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,5,5,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,2.35557,3,0.88979,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,6,6,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,1.54387,7,1.01918,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,7,7,28,1,mels/tonal_2a_std.wav
,,,,,,,,1,1,0.63709,7,0.768815,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,8,8,29,1,mels/tonal_2a_dev.wav
,,,,,,,,1,1,0.81995,7,0.6899,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,9,9,41,1,mels/tonal_5a_dev.wav
,,,,,,,,1,1,5.020665,3,6.74741,,,,,,,,01,f,25,4,5,2020-09-02_17h42.02.169,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,10,10,17,1,mels/atonal_5a_dev.wav
