key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,5.595,1,10.977,space,32.316,space,4.877,2,1,4.009,6,8.219,0,0,0,0,1,practice/practice_1_std.wav,2,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,2.541,7,2.441,0,1,1,1,1,practice/practice_1_dev.wav,1,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,1,1.803,7,2.049,0,2,2,2,1,practice/practice_2_std.wav,2,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,2.461,6,1.945,0,3,3,3,1,practice/practice_2_dev.wav,1,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,0,9.181,1,2.22,0,4,4,4,1,practice/practice_3_dev.wav,1,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,4.003,3,4.521,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,space,3.981,0,0,0,23,1,mels/atonal_6b_dev.wav
,,,,,,,,2,0,2.663,1,1.722,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,1,1,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,1.686,3,1.561,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,2,2,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,1.682,2,1.981,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,3,3,27,1,mels/tonal_1b_dev.wav
,,,,,,,,2,0,2.48,2,1.543,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,4,4,22,1,mels/atonal_6b_std.wav
,,,,,,,,2,0,2.921,2,2.923,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,5,5,0,1,mels/atonal_1a_std.wav
,,,,,,,,2,0,2.13,2,1.201,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,6,6,28,1,mels/tonal_2a_std.wav
,,,,,,,,1,1,1.281,5,1.342,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,7,7,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,3.305,3,3.608,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,8,8,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,1.96,4,2.703,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,9,9,42,1,mels/tonal_5b_std.wav
,,,,,,,,2,0,1.921,5,1.661,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,10,10,38,1,mels/tonal_4b_std.wav
,,,,,,,,2,0,6.022,2,1.882,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,11,11,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,1.722,3,2.425,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,12,12,24,1,mels/tonal_1a_std.wav
,,,,,,,,2,0,1.827,2,0.94,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,13,13,26,1,mels/tonal_1b_std.wav
,,,,,,,,2,0,2.381,1,0.48,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,14,14,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,2.621,1,0.521,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,15,15,20,1,mels/atonal_6a_std.wav
,,,,,,,,1,1,1.34,3,3.38,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,16,16,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,7.861,4,3.722,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,17,17,15,1,mels/atonal_4b_dev.wav
,,,,,,,,1,1,2.121,5,2.221,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,18,18,13,1,mels/atonal_4a_dev.wav
,,,,,,,,2,0,2.13,5,2.262,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,19,19,30,1,mels/tonal_2b_std.wav
,,,,,,,,2,0,1.699,5,2.488,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,20,20,40,1,mels/tonal_5a_std.wav
,,,,,,,,2,0,1.708,3,0.78,,,,,,,,46,f,25,2,10,2020-11-19_14h41.51.534,exp_mumufe_builder,2020.2.3,Win32,60,,,0,21,21,14,1,mels/atonal_4b_std.wav
