key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,8.237,1,6.535,space,32.879,space,3.282,2,1,2.323,7,3.116,0,0,0,0,1,practice/practice_1_std.wav,2,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,5.342,6,2.8,0,1,1,1,1,practice/practice_1_dev.wav,1,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,1,2.888,6,1.94,0,2,2,2,1,practice/practice_2_std.wav,2,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,1.128,7,1.941,0,3,3,3,1,practice/practice_2_dev.wav,1,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,1.401,5,1.794,0,4,4,4,1,practice/practice_3_dev.wav,1,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,0.721,6,2.281,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,space,3.251,0,0,0,23,1,mels/atonal_6b_dev.wav
,,,,,,,,2,0,4.833,2,2.145,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,1,1,16,1,mels/atonal_5a_std.wav
,,,,,,,,1,1,1.349,4,1.375,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,2,2,9,1,mels/atonal_3a_dev.wav
,,,,,,,,1,1,0.618,6,1.25,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,3,3,6,1,mels/atonal_2b_std.wav
,,,,,,,,2,0,1.961,5,2.09,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,4,4,35,1,mels/tonal_3b_dev.wav
,,,,,,,,2,0,1.764,4,3.11,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,5,5,0,1,mels/atonal_1a_std.wav
,,,,,,,,1,1,2.174,5,2.037,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,6,6,13,1,mels/atonal_4a_dev.wav
,,,,,,,,1,1,2.182,3,1.891,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,7,7,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,2.195,6,1.984,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,8,8,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,1.828,7,2.871,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,9,9,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,1.925,5,1.952,,,,,,,,12,female,61,0,0,2020-10-30_14h42.30.014,exp_mumufe_builder,2020.2.3,Win32,60,,,0,10,10,36,1,mels/tonal_4a_std.wav
