key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,4.87535,1,16.93504,space,12.71498,space,2.749715,2,1,2.684435,7,3.35783,0,0,0,0,1,practice/practice_1_std.wav,2,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,1.680705,7,1.44094,0,1,1,1,1,practice/practice_1_dev.wav,1,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,2,1,2.750145,7,10.234455,0,2,2,2,1,practice/practice_2_std.wav,2,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,10.59526,7,2.10521,0,3,3,3,1,practice/practice_2_dev.wav,1,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,2.02361,6,5.103175,0,4,4,4,1,practice/practice_3_dev.wav,1,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,1.995905,6,1.732,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,space,11.56041,0,0,0,29,1,mels/tonal_2a_dev.wav
,,,,,,,,1,1,4.804,5,4.47013,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,1,1,39,1,mels/tonal_4b_dev.wav
,,,,,,,,1,1,9.449485,6,2.8462,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,2,2,42,1,mels/tonal_5b_std.wav
,,,,,,,,2,0,3.466525,7,1.324375,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,3,3,36,1,mels/tonal_4a_std.wav
,,,,,,,,1,1,2.166055,7,1.283035,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,4,4,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,2.81971,7,1.297775,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,5,5,47,1,mels/tonal_6b_dev.wav
,,,,,,,,2,0,2.16848,7,0.77571,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,6,6,22,1,mels/atonal_6b_std.wav
,,,,,,,,1,1,2.48614,7,1.143465,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,7,7,24,1,mels/tonal_1a_std.wav
,,,,,,,,1,1,2.166235,6,1.255,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,8,8,34,1,mels/tonal_3b_std.wav
,,,,,,,,2,0,2.090775,7,0.638495,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,9,9,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,2.517295,7,1.87648,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,10,10,40,1,mels/tonal_5a_std.wav
,,,,,,,,2,0,2.79718,7,15.491005,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,11,11,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,1.167165,7,1.433805,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,12,12,21,1,mels/atonal_6a_dev.wav
,,,,,,,,1,1,1.549085,7,1.118395,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,13,13,15,1,mels/atonal_4b_dev.wav
,,,,,,,,2,0,1.832435,7,0.63795,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,14,14,10,1,mels/atonal_3b_std.wav
,,,,,,,,2,0,1.64931,7,0.884165,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,15,15,6,1,mels/atonal_2b_std.wav
,,,,,,,,1,1,0.649445,7,1.085335,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,16,16,12,1,mels/atonal_4a_std.wav
,,,,,,,,1,1,2.58673,5,1.90713,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,17,17,28,1,mels/tonal_2a_std.wav
,,,,,,,,1,1,1.320035,7,0.48489,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,18,18,13,1,mels/atonal_4a_dev.wav
,,,,,,,,2,0,23.709465,5,1.459945,,,,,,,,47,f,33,0,0,2020-11-24_18h53.33.502,exp_mumufe_builder,2020.2.2,Win32,60,,,0,19,19,30,1,mels/tonal_2b_std.wav
