key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,5.26047,1,4.421095,space,36.51401,space,4.220865,2,1,3.14475,7,4.47244,0,0,0,0,1,practice/practice_1_std.wav,2,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,2.534635,4,2.6707,0,1,1,1,1,practice/practice_1_dev.wav,1,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,2,1,2.60226,4,2.86624,0,2,2,2,1,practice/practice_2_std.wav,2,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,2.687985,7,4.00602,0,3,3,3,1,practice/practice_2_dev.wav,1,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,1.634545,5,5.43481,0,4,4,4,1,practice/practice_3_dev.wav,1,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,,,,,,
,,,,,,,,1,1,2.73484,2,2.190255,,,,,,,,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,space,4.47793,0,0,0,39,1,mels/tonal_4b_dev.wav
,,,,,,,,1,1,1.101445,4,4.09895,,,,,,,,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,0,1,1,9,1,mels/atonal_3a_dev.wav
,,,,,,,,1,1,3.95122,2,1.316665,,,,,,,,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,0,2,2,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,3.22821,4,1.74971,,,,,,,,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,0,3,3,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,3.384035,5,3.25921,,,,,,,,48,m,42,0,0,2020-11-27_09h22.46.624,exp_mumufe_builder,2020.2.2,Win32,60,,,0,4,4,37,1,mels/tonal_4a_dev.wav
