key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,10.038425,1,6.20073,space,25.491525,space,3.05874,2,1,3.170405,7,3.76785,0,0,0,0,1,practice/practice_1_std.wav,2,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,2.36622,7,2.18223,0,1,1,1,1,practice/practice_1_dev.wav,1,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,2,1,2.13234,7,2.21135,0,2,2,2,1,practice/practice_2_std.wav,2,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,1.65759,5,2.508515,0,3,3,3,1,practice/practice_2_dev.wav,1,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,1.54495,5,1.62406,0,4,4,4,1,practice/practice_3_dev.wav,1,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,,,,,,
,,,,,,,,1,1,10.15114,3,1.93929,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,space,3.144615,0,0,0,44,1,mels/tonal_6a_std.wav
,,,,,,,,2,0,2.77481,2,1.932685,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,1,1,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,6.11119,2,1.33636,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,2,2,10,1,mels/atonal_3b_std.wav
,,,,,,,,1,1,6.069645,2,1.127045,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,3,3,8,1,mels/atonal_3a_std.wav
,,,,,,,,1,1,1.695005,4,1.910275,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,4,4,33,1,mels/tonal_3a_dev.wav
,,,,,,,,2,0,1.245065,5,1.62082,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,5,5,32,1,mels/tonal_3a_std.wav
,,,,,,,,2,0,7.334155,2,1.44741,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,6,6,47,1,mels/tonal_6b_dev.wav
,,,,,,,,1,1,1.36854,3,1.29298,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,7,7,4,1,mels/atonal_2a_std.wav
,,,,,,,,1,1,7.66339,2,2.17541,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,8,8,30,1,mels/tonal_2b_std.wav
,,,,,,,,1,1,1.868135,5,1.79254,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,9,9,43,1,mels/tonal_5b_dev.wav
,,,,,,,,1,1,1.35966,4,1.50182,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,10,10,42,1,mels/tonal_5b_std.wav
,,,,,,,,1,1,1.90696,5,2.05023,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,11,11,17,1,mels/atonal_5a_dev.wav
,,,,,,,,1,1,1.93383,4,2.03947,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,12,12,27,1,mels/tonal_1b_dev.wav
,,,,,,,,2,0,1.8337,2,1.83466,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,13,13,13,1,mels/atonal_4a_dev.wav
,,,,,,,,2,0,2.053035,4,1.44897,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,14,14,25,1,mels/tonal_1a_dev.wav
,,,,,,,,2,0,14.554445,3,4.04597,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,15,15,5,1,mels/atonal_2a_dev.wav
,,,,,,,,2,0,3.41536,3,2.16152,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,16,16,45,1,mels/tonal_6a_dev.wav
,,,,,,,,2,0,3.53188,1,2.05571,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,17,17,19,1,mels/atonal_5b_dev.wav
,,,,,,,,1,1,1.02202,1,1.655465,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,18,18,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,2.69864,2,0.603145,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,19,19,34,1,mels/tonal_3b_std.wav
,,,,,,,,1,1,2.104315,4,1.340435,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,20,20,3,1,mels/atonal_1b_dev.wav
,,,,,,,,1,1,1.36821,5,1.670305,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,21,21,29,1,mels/tonal_2a_dev.wav
,,,,,,,,2,0,1.91706,4,1.517015,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,22,22,46,1,mels/tonal_6b_std.wav
,,,,,,,,1,1,1.365415,3,1.64226,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,23,23,12,1,mels/atonal_4a_std.wav
,,,,,,,,1,1,18.989805,3,2.896135,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,24,24,22,1,mels/atonal_6b_std.wav
,,,,,,,,1,1,26.834035,2,1.765705,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,25,25,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,1.87694,4,1.69827,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,26,26,26,1,mels/tonal_1b_std.wav
,,,,,,,,2,0,5.06995,2,1.486895,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,27,27,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,1.732305,4,1.45289,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,28,28,41,1,mels/tonal_5a_dev.wav
,,,,,,,,1,1,0.95169,3,1.590905,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,29,29,2,1,mels/atonal_1b_std.wav
,,,,,,,,2,0,2.143405,4,1.11833,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,30,30,36,1,mels/tonal_4a_std.wav
,,,,,,,,1,1,0.36286,6,1.960325,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,31,31,11,1,mels/atonal_3b_dev.wav
,,,,,,,,1,1,1.44545,4,1.3613,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,32,32,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,1.08345,4,1.320765,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,33,33,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,1.10854,2,0.99746,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,34,34,23,1,mels/atonal_6b_dev.wav
,,,,,,,,1,1,6.17532,1,1.897905,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,35,35,0,1,mels/atonal_1a_std.wav
,,,,,,,,1,1,1.58329,5,2.21555,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,36,36,15,1,mels/atonal_4b_dev.wav
,,,,,,,,2,0,1.627425,3,0.743305,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,37,37,28,1,mels/tonal_2a_std.wav
,,,,,,,,2,0,10.137715,2,1.28162,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,38,38,24,1,mels/tonal_1a_std.wav
,,,,,,,,1,1,1.139335,5,0.423705,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,39,39,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,1.53649,2,0.882555,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,40,40,38,1,mels/tonal_4b_std.wav
,,,,,,,,1,1,3.128705,3,1.703265,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,41,41,35,1,mels/tonal_3b_dev.wav
,,,,,,,,1,1,1.307875,4,1.29659,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,42,42,40,1,mels/tonal_5a_std.wav
,,,,,,,,1,1,1.86979,2,1.358455,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,43,43,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,2.822705,1,0.56267,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,44,44,21,1,mels/atonal_6a_dev.wav
,,,,,,,,1,1,2.149115,3,0.86136,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,45,45,39,1,mels/tonal_4b_dev.wav
,,,,,,,,1,1,1.683285,5,0.486415,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,46,46,31,1,mels/tonal_2b_dev.wav
,,,,,,,,1,1,1.405035,3,0.386185,,,,,,,,42,f,35,0,n,2020-11-12_19h47.56.304,exp_mumufe_builder,2020.2.3,Win32,60,,,0,47,47,6,1,mels/atonal_2b_std.wav
