key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
,,,,,,,,1,1,0.822,7,0.935,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,10,10,19,1,mels/atonal_5b_dev.wav
,,,,,,,,1,1,0.718,7,1.635,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,11,11,37,1,mels/tonal_4a_dev.wav
,,,,,,,,1,1,3.703,5,1.57,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,12,12,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,1.552,7,1.019,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,13,13,46,1,mels/tonal_6b_std.wav
,,,,,,,,2,0,2.167,6,1.788,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,14,14,4,1,mels/atonal_2a_std.wav
,,,,,,,,2,0,2.643,6,2.134,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,15,15,2,1,mels/atonal_1b_std.wav
,,,,,,,,2,0,4.652,6,3.289,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,16,16,10,1,mels/atonal_3b_std.wav
,,,,,,,,2,0,2.336,7,1.175,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,17,17,12,1,mels/atonal_4a_std.wav
,,,,,,,,2,0,0.951,7,0.921,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,18,18,40,1,mels/tonal_5a_std.wav
,,,,,,,,1,1,0.552,7,1.005,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,19,19,33,1,mels/tonal_3a_dev.wav
,,,,,,,,1,1,0.735,5,1.402,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,20,20,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,9.27,2,3.818,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,21,21,0,1,mels/atonal_1a_std.wav
,,,,,,,,2,0,1.636,7,1.251,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,22,22,36,1,mels/tonal_4a_std.wav
,,,,,,,,1,1,0.684,7,1.519,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,23,23,13,1,mels/atonal_4a_dev.wav
,,,,,,,,1,1,3.255,6,0.967,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,24,24,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,0.492,7,0.837,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,25,25,9,1,mels/atonal_3a_dev.wav
,,,,,,,,2,0,1.269,7,0.837,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,26,26,30,1,mels/tonal_2b_std.wav
,,,,,,,,1,1,0.385,7,0.957,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,27,27,29,1,mels/tonal_2a_dev.wav
,,,,,,,,1,1,0.534,7,1.057,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,28,28,45,1,mels/tonal_6a_dev.wav
,,,,,,,,1,1,0.552,7,0.735,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,29,29,22,1,mels/atonal_6b_std.wav
,,,,,,,,1,1,3.519,7,0.735,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,30,30,17,1,mels/atonal_5a_dev.wav
,,,,,,,,2,0,3.485,2,2.475,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,31,31,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,1.735,7,1.118,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,32,32,34,1,mels/tonal_3b_std.wav
,,,,,,,,2,0,0.621,7,1.318,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,33,33,28,1,mels/tonal_2a_std.wav
,,,,,,,,1,1,0.969,7,0.769,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,34,34,3,1,mels/atonal_1b_dev.wav
,,,,,,,,1,1,1.219,7,1.034,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,35,35,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,4.653,3,3.738,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,36,36,18,1,mels/atonal_5b_std.wav
,,,,,,,,1,1,0.418,7,0.854,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,37,37,23,1,mels/atonal_6b_dev.wav
,,,,,,,,1,1,0.451,7,0.687,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,38,38,24,1,mels/tonal_1a_std.wav
,,,,,,,,1,1,0.791,7,0.902,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,39,39,25,1,mels/tonal_1a_dev.wav
,,,,,,,,1,1,0.475,7,0.804,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,40,40,38,1,mels/tonal_4b_std.wav
,,,,,,,,1,1,0.652,7,0.752,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,41,41,11,1,mels/atonal_3b_dev.wav
,,,,,,,,1,1,0.424,7,0.82,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,42,42,35,1,mels/tonal_3b_dev.wav
,,,,,,,,1,1,0.357,7,0.755,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,43,43,43,1,mels/tonal_5b_dev.wav
,,,,,,,,2,0,5.886,2,1.235,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,44,44,44,1,mels/tonal_6a_std.wav
,,,,,,,,2,0,2.935,5,2.654,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,45,45,16,1,mels/atonal_5a_std.wav
,,,,,,,,2,0,1.118,7,1.003,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,46,46,32,1,mels/tonal_3a_std.wav
,,,,,,,,1,1,0.433,7,1.225,,,,,,,,07,f,33,6,5,2020-09-12_13h04.40.902,exp_mumufe_builder,2020.2.3,Win32,60,,,0,47,47,47,1,mels/tonal_6b_dev.wav
