key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,By klicking “OK” below I confirm that I have carefully read the information in the email and I agree to participate in the study,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,5.893,1,6.054,space,28.576,space,4.098,2,1,3.016,7,3.38,0,0,0,0,1,practice/practice_1_std.wav,2,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.978,7,2.019,0,1,1,1,1,practice/practice_1_dev.wav,1,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,,,,,,
,,,,,,,,2,1,2.106,7,1.706,0,2,2,2,1,practice/practice_2_std.wav,2,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,,,,,,
,,,,,,,,1,1,2.458,7,1.972,0,3,3,3,1,practice/practice_2_dev.wav,1,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.71,7,1.457,0,4,4,4,1,practice/practice_3_dev.wav,1,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,,,,,,
,,,,,,,,2,0,2.677,6,2.859,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,space,4.261,0,0,0,6,1,mels/atonal_2b_std.wav
,,,,,,,,2,0,3.305,5,2.506,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,1,1,17,1,mels/atonal_5a_dev.wav
,,,,,,,,2,0,1.841,5,1.756,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,2,2,18,1,mels/atonal_5b_std.wav
,,,,,,,,2,0,4.155,6,2.07,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,3,3,33,1,mels/tonal_3a_dev.wav
,,,,,,,,2,0,1.807,5,1.406,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,4,4,14,1,mels/atonal_4b_std.wav
,,,,,,,,2,0,1.523,4,2.241,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,5,5,24,1,mels/tonal_1a_std.wav
,,,,,,,,1,1,1.973,4,3.044,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,6,6,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,1.655,6,1.525,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,7,7,46,1,mels/tonal_6b_std.wav
,,,,,,,,1,1,1.671,5,1.556,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,8,8,41,1,mels/tonal_5a_dev.wav
,,,,,,,,2,0,1.57,6,1.336,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,9,9,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,2.74,6,1.105,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,10,10,16,1,mels/atonal_5a_std.wav
,,,,,,,,1,1,1.108,7,1.089,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,11,11,9,1,mels/atonal_3a_dev.wav
,,,,,,,,1,1,2.559,6,1.371,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,12,12,39,1,mels/tonal_4b_dev.wav
,,,,,,,,2,0,1.803,6,1.362,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,13,13,40,1,mels/tonal_5a_std.wav
,,,,,,,,2,0,1.395,7,1.289,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,14,14,32,1,mels/tonal_3a_std.wav
,,,,,,,,2,0,1.262,7,1.274,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,15,15,42,1,mels/tonal_5b_std.wav
,,,,,,,,1,1,1.174,7,1.078,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,16,16,29,1,mels/tonal_2a_dev.wav
,,,,,,,,2,0,1.305,6,1.355,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,17,17,28,1,mels/tonal_2a_std.wav
,,,,,,,,2,0,1.976,4,2.208,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,18,18,3,1,mels/atonal_1b_dev.wav
,,,,,,,,1,1,1.67,5,1.492,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,19,19,4,1,mels/atonal_2a_std.wav
,,,,,,,,1,1,1.743,5,1.398,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,20,20,47,1,mels/tonal_6b_dev.wav
,,,,,,,,1,1,2.173,4,1.575,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,21,21,21,1,mels/atonal_6a_dev.wav
,,,,,,,,2,0,1.358,5,1.625,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,22,22,22,1,mels/atonal_6b_std.wav
,,,,,,,,2,0,1.39,5,1.091,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,23,23,44,1,mels/tonal_6a_std.wav
,,,,,,,,1,1,1.275,6,1.208,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,24,24,13,1,mels/atonal_4a_dev.wav
,,,,,,,,1,1,1.085,7,0.972,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,25,25,31,1,mels/tonal_2b_dev.wav
,,,,,,,,2,0,1.923,5,1.027,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,26,26,10,1,mels/atonal_3b_std.wav
,,,,,,,,1,1,0.992,6,1.036,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,27,27,43,1,mels/tonal_5b_dev.wav
,,,,,,,,1,1,1.807,5,1.318,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,28,28,15,1,mels/atonal_4b_dev.wav
,,,,,,,,1,1,5.576,4,1.309,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,29,29,0,1,mels/atonal_1a_std.wav
,,,,,,,,1,1,1.322,4,1.391,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,30,30,5,1,mels/atonal_2a_dev.wav
,,,,,,,,1,1,1.36,6,1.074,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,31,31,25,1,mels/tonal_1a_dev.wav
,,,,,,,,1,1,1.221,6,1.406,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,32,32,19,1,mels/atonal_5b_dev.wav
,,,,,,,,2,0,2.118,5,1.04,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,33,33,8,1,mels/atonal_3a_std.wav
,,,,,,,,2,0,2.189,3,1.513,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,34,34,37,1,mels/tonal_4a_dev.wav
,,,,,,,,2,0,1.746,7,1.264,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,35,35,34,1,mels/tonal_3b_std.wav
,,,,,,,,1,1,0.905,7,0.591,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,36,36,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,2.248,7,1.279,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,37,37,38,1,mels/tonal_4b_std.wav
,,,,,,,,1,1,2.526,6,0.99,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,38,38,35,1,mels/tonal_3b_dev.wav
,,,,,,,,2,0,1.471,2,1.981,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,39,39,12,1,mels/atonal_4a_std.wav
,,,,,,,,1,1,1.006,7,1.439,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,40,40,27,1,mels/tonal_1b_dev.wav
,,,,,,,,1,1,1.603,7,0.558,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,41,41,45,1,mels/tonal_6a_dev.wav
,,,,,,,,2,0,1.79,5,1.592,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,42,42,23,1,mels/atonal_6b_dev.wav
,,,,,,,,1,1,1.338,7,0.941,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,43,43,1,1,mels/atonal_1a_dev.wav
,,,,,,,,2,0,1.709,7,0.754,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,44,44,2,1,mels/atonal_1b_std.wav
,,,,,,,,2,0,1.298,7,0.894,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,45,45,30,1,mels/tonal_2b_std.wav
,,,,,,,,2,0,1.14,7,0.557,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,46,46,26,1,mels/tonal_1b_std.wav
,,,,,,,,1,1,1.089,7,0.66,,,,,,,,I confirm,74,m,29,0,0,2021-01-08_19h14.31.130,exp_mumufe_builder,2020.2.2,MacIntel,60,,,0,47,47,7,1,mels/atonal_2b_dev.wav
