key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,practice_mels,right_response,participant*,sex (m/f)*,age*,years of musical training*,I started musical training at the age of?*,date,expName,psychopyVersion,OS,frameRate,key_resp_6.keys,key_resp_6.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,mels
1,7.11655,4,11.064485,space,21.49182,space,5.97195,2,1,4.658695,7,3.599755,0,0,0,0,1,practice/practice_1_std.wav,2,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.567675,7,2.459315,0,1,1,1,1,practice/practice_1_dev.wav,1,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,1,3.28517,7,2.473075,0,2,2,2,1,practice/practice_2_std.wav,2,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,1.13104,7,0.342145,0,3,3,3,1,practice/practice_2_dev.wav,1,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,2,0,3.700745,3,8.754745,0,4,4,4,1,practice/practice_3_dev.wav,1,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,,,,,,
,,,,,,,,1,1,2.552925,3,4.07281,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,space,5.876885,0,0,0,20,1,mels/atonal_6a_std.wav
,,,,,,,,2,0,2.17236,6,4.02937,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,1,1,12,1,mels/atonal_4a_std.wav
,,,,,,,,2,0,1.818175,6,1.802575,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,2,2,41,1,mels/tonal_5a_dev.wav
,,,,,,,,1,1,2.75614,4,1.035015,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,3,3,40,1,mels/tonal_5a_std.wav
,,,,,,,,1,1,2.10511,5,0.81729,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,4,4,13,1,mels/atonal_4a_dev.wav
,,,,,,,,1,1,1.785795,5,1.736855,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,5,5,5,1,mels/atonal_2a_dev.wav
,,,,,,,,1,1,0.455015,6,1.054825,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,6,6,31,1,mels/tonal_2b_dev.wav
,,,,,,,,2,0,2.268015,5,1.463725,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,7,7,44,1,mels/tonal_6a_std.wav
,,,,,,,,2,0,2.45887,2,4.31875,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,8,8,7,1,mels/atonal_2b_dev.wav
,,,,,,,,2,0,3.22418,2,1.741565,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,9,9,9,1,mels/atonal_3a_dev.wav
,,,,,,,,1,1,2.52486,1,1.278565,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,10,10,11,1,mels/atonal_3b_dev.wav
,,,,,,,,2,0,1.153315,6,0.787965,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,11,11,36,1,mels/tonal_4a_std.wav
,,,,,,,,2,0,1.488255,3,0.821265,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,12,12,19,1,mels/atonal_5b_dev.wav
,,,,,,,,2,0,1.439825,4,1.26927,,,,,,,,09,m,22,10,6,2020-09-12_21h03.35.990,exp_mumufe_builder,2020.2.3,MacIntel,60,,,0,13,13,45,1,mels/tonal_6a_dev.wav
